subset_mask,heads,size,n,correct,acc,ba,rescue,harm,delta_acc,delta_ba
220,2|3|4|6|7,5,611,187,0.3060556464811784,0.6057050839659536,0,5,-0.008183306055646489,-0.007361398665746366
221,0|2|3|4|6|7,6,611,186,0.3044189852700491,0.6050149528410399,0,6,-0.009819967266775753,-0.00805152979066004
222,1|2|3|4|6|7,6,611,189,0.309328968903437,0.607085346215781,0,3,-0.004909983633387904,-0.005981136415918908
223,0|1|2|3|4|6|7,7,611,189,0.309328968903437,0.6090407177363698,0,3,-0.004909983633387904,-0.004025764895330131
224,5|6|7,3,611,200,0.32733224222585927,0.616632160110421,10,2,0.013093289689034393,0.003565677478721052
225,0|5|6|7,4,611,197,0.32242225859247137,0.6165171382562686,7,2,0.008183306055646489,0.0034506556245686992
226,1|5|6|7,4,611,200,0.32733224222585927,0.616632160110421,10,2,0.013093289689034393,0.003565677478721052
227,0|1|5|6|7,5,611,197,0.32242225859247137,0.6165171382562686,6,1,0.008183306055646489,0.0034506556245686992
228,2|5|6|7,4,611,194,0.31751227495908346,0.6124913733609386,4,2,0.0032733224222585844,-0.0005751092707613203
229,0|2|5|6|7,5,611,191,0.31260229132569556,0.6123763515067863,1,2,-0.00163666121112932,-0.0006901311249136732
230,1|2|5|6|7,5,611,194,0.31751227495908346,0.6124913733609386,3,1,0.0032733224222585844,-0.0005751092707613203
231,0|1|2|5|6|7,6,611,193,0.3158756137479542,0.6137566137566138,1,0,0.00163666121112932,0.0006901311249138953
232,3|5|6|7,4,611,196,0.32078559738134205,0.613871635610766,5,1,0.006546644844517169,0.0008051529790660261
233,0|3|5|6|7,5,611,194,0.31751227495908346,0.6144467448815275,2,0,0.0032733224222585844,0.0013802622498275685
234,1|3|5|6|7,5,611,198,0.32405891980360063,0.6152518978605935,7,1,0.009819967266775753,0.0021854152288935946
235,0|1|3|5|6|7,6,611,194,0.31751227495908346,0.6144467448815275,2,0,0.0032733224222585844,0.0013802622498275685
236,2|3|5|6|7,5,611,189,0.309328968903437,0.607085346215781,1,4,-0.004909983633387904,-0.005981136415918908
237,0|2|3|5|6|7,6,611,189,0.309328968903437,0.607085346215781,0,3,-0.004909983633387904,-0.005981136415918908
238,1|2|3|5|6|7,6,611,191,0.31260229132569556,0.6084656084656085,1,2,-0.00163666121112932,-0.004600874166091451
239,0|1|2|3|5|6|7,7,611,189,0.309328968903437,0.607085346215781,0,3,-0.004909983633387904,-0.005981136415918908
240,4|5|6|7,4,611,198,0.32405891980360063,0.6172072693811824,10,4,0.009819967266775753,0.0041407867494824835
241,0|4|5|6|7,5,611,197,0.32242225859247137,0.6204278812974465,8,3,0.008183306055646489,0.007361398665746588
