subset_mask,heads,size,n,correct,acc,ba,rescue,harm,delta_acc,delta_ba
59,0|1|3|4|5,5,631,438,0.694136291600634,0.6823840359455531,9,4,0.007923930269413626,0.0032773886612924574
60,2|3|4|5,4,631,432,0.6846275752773375,0.6780428174970266,1,2,-0.0015847860538827918,-0.0010638297872340718
61,0|2|3|4|5,5,631,437,0.6925515055467512,0.6833619664331968,5,1,0.006339144215530834,0.004255319148936176
62,1|2|3|4|5,5,631,438,0.694136291600634,0.6823840359455531,7,2,0.007923930269413626,0.0032773886612924574
63,0|1|2|3|4|5,6,631,440,0.6973058637083994,0.6845116955200212,9,2,0.011093502377179099,0.005405048235760601
64,6,1,631,426,0.6751188589540412,0.6655345579489891,4,11,-0.011093502377179099,-0.013572089335271542
65,0|6,2,631,438,0.694136291600634,0.6823840359455531,6,1,0.007923930269413626,0.0032773886612924574
66,1|6,2,631,437,0.6925515055467512,0.6792784458834413,8,4,0.006339144215530834,0.00017179859918070584
67,0|1|6,3,631,446,0.7068145800316957,0.6908946742434254,16,3,0.020602218700475405,0.01178802695916481
68,2|6,2,631,430,0.6814580031695721,0.671831637372803,4,7,-0.004754358161648264,-0.007275009911457575
69,0|2|6,3,631,438,0.694136291600634,0.6823840359455531,6,1,0.007923930269413626,0.0032773886612924574
70,1|2|6,3,631,441,0.6988906497622821,0.6855755253072552,10,2,0.01267828843106178,0.006468878022994562
71,0|1|2|6,4,631,441,0.6988906497622821,0.6814920047574997,12,4,0.01267828843106178,0.0023853574732390914
72,3|6,2,631,424,0.6719492868462758,0.6654486586493987,4,13,-0.014263074484944571,-0.013657988634861895
73,0|3|6,3,631,434,0.687797147385103,0.6781287167966169,5,4,0.0015847860538826808,-0.000977930487643719
74,1|3|6,3,631,437,0.6925515055467512,0.6833619664331968,10,6,0.006339144215530834,0.004255319148936176
75,0|1|3|6,4,631,439,0.6957210776545166,0.6834478657327872,9,3,0.009508716323296307,0.004341218448526529
76,2|3|6,3,631,428,0.6782884310618067,0.6697039777983349,6,11,-0.007923930269413626,-0.009402669485925719
77,0|2|3|6,4,631,434,0.687797147385103,0.6781287167966169,5,4,0.0015847860538826808,-0.000977930487643719
78,1|2|3|6,4,631,436,0.6909667194928685,0.6802563763710849,9,6,0.004754358161648153,0.0011497290868243137
79,0|1|2|3|6,5,631,440,0.6973058637083994,0.6845116955200212,9,2,0.011093502377179099,0.005405048235760601
80,4|6,2,631,428,0.6782884310618067,0.6717457380732126,2,7,-0.007923930269413626,-0.007360909211048039
