subset_mask,heads,size,n,correct,acc,ba,rescue,harm,delta_acc,delta_ba
111,0|1|2|3|5|6,6,181,35,0.19337016574585636,0.21097883597883596,4,0,0.022099447513812154,0.0071428571428571175
112,4|5|6,3,181,28,0.15469613259668508,0.2003968253968254,2,5,-0.01657458563535913,-0.003439153439153436
113,0|4|5|6,4,181,29,0.16022099447513813,0.20410052910052912,3,5,-0.011049723756906077,0.00026455026455027286
114,1|4|5|6,4,181,27,0.14917127071823205,0.19669312169312167,1,5,-0.022099447513812154,-0.007142857142857173
115,0|1|4|5|6,5,181,27,0.14917127071823205,0.19669312169312167,1,5,-0.022099447513812154,-0.007142857142857173
116,2|4|5|6,4,181,31,0.1712707182320442,0.20575396825396827,4,4,0.0,0.0019179894179894297
117,0|2|4|5|6,5,181,33,0.18232044198895028,0.20932539682539683,4,2,0.011049723756906077,0.005489417989417988
118,1|2|4|5|6,5,181,29,0.16022099447513813,0.20026455026455028,1,3,-0.011049723756906077,-0.0035714285714285587
119,0|1|2|4|5|6,6,181,31,0.1712707182320442,0.20575396825396827,3,3,0.0,0.0019179894179894297
120,3|4|5|6,4,181,29,0.16022099447513813,0.20026455026455028,0,2,-0.011049723756906077,-0.0035714285714285587
121,0|3|4|5|6,5,181,29,0.16022099447513813,0.20026455026455028,0,2,-0.011049723756906077,-0.0035714285714285587
122,1|3|4|5|6,5,181,29,0.16022099447513813,0.20026455026455028,0,2,-0.011049723756906077,-0.0035714285714285587
123,0|1|3|4|5|6,6,181,28,0.15469613259668508,0.19847883597883595,0,3,-0.01657458563535913,-0.005357142857142894
124,2|3|4|5|6,5,181,33,0.18232044198895028,0.2074074074074074,2,0,0.011049723756906077,0.0035714285714285587
125,0|2|3|4|5|6,6,181,34,0.1878453038674033,0.20919312169312168,3,0,0.0165745856353591,0.005357142857142838
126,1|2|3|4|5|6,6,181,33,0.18232044198895028,0.2074074074074074,2,0,0.011049723756906077,0.0035714285714285587
127,0|1|2|3|4|5|6,7,181,32,0.17679558011049723,0.20562169312169312,2,1,0.0055248618784530246,0.0017857142857142794
