mmsi,ais_rows,final_class,class_level,source,confidence,type_code,imo,vessel_kind,registry_type,flag,name,note
367335990,5,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367336760,23,,unknown,needs_manual,none,40,,ship,,,,no_usable_type
367337510,99,passenger_ship,fine,rule_validated,medium,69,,ship,,,,purity 0.945 support 1272
367339020,10,,unknown,needs_manual,none,99,,ship,,,,coarse_type_only
367340130,478,,unknown,needs_manual,none,255,,ship,,,,no_usable_type
367340460,1462,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367343420,3010,,unknown,needs_manual,none,21,,ship,,,,coarse_type_only
367344920,968,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367345040,66,,unknown,needs_manual,none,5,,ship,,,,type_outside_frozen_rules
367345320,7,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367345330,1,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
367345440,9,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
367347650,274,passenger_ship,fine,myshiptracking_label,medium,,,ship,,,,MyShipTracking label: Passengers Ship
367348000,400,cargo_coarse,coarse,myshiptracking_label,coarse,79,,ship,,,,MyShipTracking label: Cargo
367350060,2057,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367350170,1158,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367350190,991,tug_towing,fine,rule_validated,medium,79;51;80;52,,ship,,,,purity 0.912 support 5136
367350460,1110,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367352170,14,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367353660,736,tanker_coarse,coarse,coarse_type_code,coarse,80,,ship,,,,AIS type code 80 (coarse family only)
367359930,5,tanker_coarse,coarse,coarse_type_code,coarse,80,,ship,,,,AIS type code 80 (coarse family only)
367359940,315,,unknown,needs_manual,none,90,,ship,,,,coarse_type_only
367360320,98,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367360430,216,,unknown,needs_manual,none,6,,ship,,,,type_outside_frozen_rules
367361050,1,,unknown,needs_manual,none,90,,ship,,,,coarse_type_only
367361210,2884,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367361740,147,,unknown,needs_manual,none,90,,ship,,,,coarse_type_only
367362960,328,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367367270,120,,unknown,needs_manual,none,255;4,,ship,,,,no_usable_type
367367370,26,,unknown,needs_manual,none,97,,ship,,,,coarse_type_only
367367390,1553,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367367530,147,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367367620,2394,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367367970,5,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367368750,1,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
367369060,57,tug_towing,fine,rule_validated,medium,52,,ship,,,,purity 0.912 support 5136
367371000,9,cargo_coarse,coarse,coarse_type_code,coarse,79,,ship,,,,AIS type code 79 (coarse family only)
367371160,193,,unknown,needs_manual,none,,,ship,,,,no_usable_type
367371170,201,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367372130,22,sailing_vessel,fine,bundle_ais_type_code,high,36,,,,,,coarse_type_only
367373350,49,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367373420,24,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
367373960,160,,unknown,needs_manual,none,99,,ship,,,,coarse_type_only
367374630,41,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,coarse_type_only
367378170,841,,unknown,needs_manual,none,90,3817472,ship,,,,coarse_type_only
367378570,32,,unknown,needs_manual,none,90,,ship,,,,coarse_type_only
367379110,2,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
367379540,1160,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367380910,136,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367384000,48,cargo_coarse,coarse,coarse_type_code,coarse,79,,ship,,,,AIS type code 79 (coarse family only)
367384020,840,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367384840,34,,unknown,needs_manual,none,34,,ship,,,,coarse_type_only
367385050,429,,unknown,needs_manual,none,99,1736704,ship,,,,coarse_type_only
367385730,312,,unknown,needs_manual,none,99,,ship,,,,coarse_type_only
367386570,627,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367386710,1,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
367387930,27,cargo_coarse,coarse,coarse_type_code,coarse,79,,ship,,,,AIS type code 79 (coarse family only)
367388680,3220,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367389450,778,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367389480,60,tug_towing,fine,rule_validated,medium,52,,ship,,,,purity 0.912 support 5136
367389530,94,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,coarse_type_only
367389540,344,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367390430,9,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
367390890,23,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
367391930,122,tug_towing,fine,rule_validated,medium,31;32;39,,ship,,,,purity 0.906 support 763
367392000,35,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367393830,794,,unknown,needs_manual,none,32,,ship,,,,type_outside_frozen_rules
367395010,1346,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367395370,4,sailing_vessel,fine,bundle_ais_type_code,high,36,,,,,,coarse_type_only
367396140,2772,,unknown,needs_manual,none,56,,ship,,,,type_outside_frozen_rules
367396490,2,,unknown,needs_manual,none,90,,ship,,,,coarse_type_only
367397090,962,,unknown,needs_manual,none,255;90,,ship,,,,no_usable_type
367397370,1,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367399360,20,,unknown,needs_manual,none,99,,ship,,,,coarse_type_only
367399570,2,,unknown,needs_manual,none,37,,ship,,,,coarse_type_only
367400050,828,,unknown,needs_manual,none,6,,ship,,,,coarse_type_only
367400090,16,,unknown,needs_manual,none,37,,ship,,,,coarse_type_only
367401170,1089,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367401210,12,,unknown,needs_manual,none,37,,ship,,,,absent_from_mapping
367402250,1044,,unknown,needs_manual,none,255,,ship,,,,no_usable_type
367402280,38,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367403850,7,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367404910,2365,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367407750,376,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367409000,1,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367411960,3,,unknown,needs_manual,none,90,,ship,,,,absent_from_mapping
367413160,298,cargo_coarse,coarse,myshiptracking_label,coarse,70,,ship,,,,MyShipTracking label: Cargo
367413340,125,,unknown,needs_manual,none,99,,ship,,,,coarse_type_only
367413730,3,passenger_ship,fine,rule_validated,medium,60,,ship,,,,purity 0.917 support 1455
367414810,6,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
367415180,717,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367416750,37,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,coarse_type_only
367417570,531,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367417780,119,,unknown,needs_manual,none,99,,ship,,,,coarse_type_only
367419290,11,,unknown,needs_manual,none,90,,ship,,,,coarse_type_only
367422920,2,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367424750,975,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367425210,65,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367425630,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
367425650,7,sailing_vessel,fine,bundle_ais_type_code,high,36,,,,,,coarse_type_only
367426650,113,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367426660,78,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367426920,4,,unknown,needs_manual,none,37,9553153,ship,,,,type_outside_frozen_rules
367426950,1820,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367426954,4,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
367427270,2230,tanker_coarse,coarse,coarse_type_code,coarse,8;80;37,,ship,,,,AIS type code 80 (coarse family only)
367427284,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
367428440,1751,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367428690,38,,unknown,needs_manual,none,32,,ship,,,,coarse_type_only
367430780,505,tug_towing,fine,rule_validated,medium,52,,ship,,,,purity 0.912 support 5136
367430910,1,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
367431550,656,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367433790,34,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
367434020,3,,unknown,needs_manual,none,37,,ship,,,,absent_from_mapping
367434196,1,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
367436030,1536,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367436610,17,,unknown,needs_manual,none,99,,ship,,,,coarse_type_only
367436830,695,,unknown,needs_manual,none,98,,ship,,,,coarse_type_only
367437178,2,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
367437420,367,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367437760,7,sailing_vessel,fine,bundle_ais_type_code,high,36,,,,,,coarse_type_only
367439360,734,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367441140,660,,unknown,needs_manual,none,20,,ship,,,,type_outside_frozen_rules
367443060,92,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,coarse_type_only
367443840,1591,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367443920,2213,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367444240,10,,unknown,needs_manual,none,37,,ship,,,,coarse_type_only
367444740,586,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367445270,14,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367448060,837,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367449040,513,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367450000,4,,unknown,needs_manual,none,90,9242364,ship,,,,type_outside_frozen_rules
367451110,2367,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367452360,4,,unknown,needs_manual,none,99,,ship,,,,coarse_type_only
367453420,4,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,coarse_type_only
367456640,193,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367456770,2067,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367456810,93,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367456820,482,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367456830,757,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367456870,394,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367456950,339,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367457255,1,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
367458640,32,,unknown,needs_manual,none,32,8333207,ship,,,,coarse_type_only
367458870,2,,unknown,needs_manual,none,99,8983820,ship,,,,coarse_type_only
367460360,389,,unknown,needs_manual,none,,,ship,,,,no_usable_type
367461940,219,,unknown,needs_manual,none,90,,ship,,,,coarse_type_only
367462350,27,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367462360,24,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367465960,59,tug_towing,fine,rule_validated,medium,31,,ship,,,,purity 0.906 support 763
367466730,265,tug_towing,fine,rule_validated,medium,52,,ship,,,,purity 0.912 support 5136
367467080,7,,unknown,needs_manual,none,55,,ship,,,,type_outside_frozen_rules
367467120,762,passenger_ship,fine,rule_validated,medium,60,,ship,,,,purity 0.917 support 1455
367468110,4,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367468640,249,,unknown,needs_manual,none,90,2621440,ship,,,,coarse_type_only
367469370,416,,unknown,needs_manual,none,99,,ship,,,,coarse_type_only
367471080,3129,passenger_ship,fine,myshiptracking_label,medium,42,,ship,,,,MyShipTracking label: High speed craft B
367471780,1,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367471910,1547,,unknown,needs_manual,none,,,ship,,,,no_usable_type
367473490,189,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,coarse_type_only
367473520,55,tug_towing,fine,rule_validated,medium,52,,ship,,,,purity 0.912 support 5136
367473550,1680,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367474600,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
367474680,370,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367477410,166,dredger,fine,rule_validated,medium,33,,ship,,,,purity 0.923 support 1029
367477560,302,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367478440,1161,tug_towing,fine,rule_validated,medium,52,,ship,,,,purity 0.912 support 5136
367480070,757,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367481230,2,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
367482540,1931,,unknown,needs_manual,none,32;170,2916352,ship,,,,no_usable_type
367482550,2298,,unknown,needs_manual,none,47;5,,ship,,,,no_usable_type
367483830,83,,unknown,needs_manual,none,90,9349930,ship,,,,no_usable_type
367484250,608,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367484260,413,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367485260,10,,unknown,needs_manual,none,255,,ship,,,,no_usable_type
367486370,779,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
367486980,1570,,unknown,needs_manual,none,99,,ship,,,,coarse_type_only
367487870,32,,unknown,needs_manual,none,90,,ship,,,,no_usable_type
367490480,49,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367490518,1,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
367490530,880,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367492920,2967,ship_untyped,untyped,vesselfinder_imo,registry,37,8978710,ship,Pollution Control Vessel,United States of America,WYATT M,"VesselFinder: Pollution Control Vessel (IMO 8978710, out of ontology)"
367493000,1064,tug_towing,fine,vesselfinder_imo,registry,90,9807073,ship,Pusher Tug,United States of America,DOUGLAS B. MACKIE,VesselFinder: Pusher Tug (IMO 9807073)
367493070,2,,unknown,needs_manual,none,99,,ship,,,,absent_from_mapping
367493370,1870,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367493740,1170,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367493760,13,,unknown,needs_manual,none,,9290012,ship,,,,no_usable_type
367496520,36,sailing_vessel,fine,bundle_ais_type_code,high,36,,,,,,coarse_type_only
367496580,508,,unknown,needs_manual,none,90,,ship,,,,coarse_type_only
367496980,694,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367497070,2280,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367500230,1,,unknown,needs_manual,none,90,1234397,ship,,,,coarse_type_only
367501660,1712,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367503220,109,,unknown,needs_manual,none,51,,ship,,,,type_outside_frozen_rules
367503230,198,,unknown,needs_manual,none,51,,ship,,,,type_outside_frozen_rules
367503310,36,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,coarse_type_only
367503580,346,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367504890,236,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367504960,746,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367504970,2688,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367504990,1364,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367504996,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
367505010,701,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,coarse_type_only
367505030,343,tug_towing,fine,rule_validated,medium,52,,ship,,,,purity 0.912 support 5136
367505040,1584,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367505050,746,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367505056,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
367505060,914,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367505070,1001,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367505080,543,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367505732,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
367505780,1396,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367505870,1077,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367506470,14,,unknown,needs_manual,none,37,,ship,,,,coarse_type_only
367507960,161,,unknown,needs_manual,none,90,,ship,,,,coarse_type_only
367508280,453,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367508440,1333,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367508630,140,,unknown,needs_manual,none,51,,ship,,,,type_outside_frozen_rules
367509510,1069,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367509840,798,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367510420,904,tug_towing,fine,bundle_ais_type_code,high,57,,,,,,type_outside_frozen_rules
367511480,5,sailing_vessel,fine,bundle_ais_type_code,high,36,,,,,,coarse_type_only
367513240,94,,unknown,needs_manual,none,,7820148,ship,,,,coarse_type_only
