product_id,port,track,relative_orbit,start_utc,stop_utc,footprint_min_lon,footprint_min_lat,footprint_max_lon,footprint_max_lat,ais_files,ais_rows,ais_mmsi_unique,fine_resolved,fine_resolved_from_fill,fine_resolved_coarse,fine_unresolved,fine_conflict,worldcover_need,worldcover_have,raster_polarizations,raster_local_complete,raster_remote_22559_complete,raster_action,detection_status,knowledge_ready,blockers
S1A_IW_GRDH_1SDV_20250504T035237_20250504T035302_059039_0752BC_810D,Port Said,,167,2025-05-04T03:52:37Z,2025-05-04T03:53:02Z,,,,,6,5514,224,191,1,21,11,1,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250504T095439_20250504T095504_059043_0752E1_0C10,Ningbo-Zhoushan,,171,2025-05-04T09:54:39Z,2025-05-04T09:55:04Z,,,,,2,106282,6841,4172,1124,1374,1290,5,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250504T095504_20250504T095529_059043_0752E1_E126,Shanghai,,171,2025-05-04T09:55:04Z,2025-05-04T09:55:29Z,,,,,4,547392,13483,3449,665,7852,2170,12,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20250504T095619_20250504T095644_059043_0752E1_23FF,Qingdao,,171,2025-05-04T09:56:19Z,2025-05-04T09:56:44Z,,,,,6,152048,4100,2823,1883,307,969,1,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250505T224811_20250505T224836_059065_0753C1_B8EA,Singapore,,18,2025-05-05T22:48:11Z,2025-05-05T22:48:36Z,,,,,4,126147,2696,2222,18,234,239,1,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250505T233426_20250505T233451_059065_0753C6_AFB5,Callao,,18,2025-05-05T23:34:26Z,2025-05-05T23:34:51Z,,,,,1,1514,164,129,11,5,30,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250506T225100_20250506T225125_059080_075458_650A,New York,,33,2025-05-06T22:51:00Z,2025-05-06T22:51:25Z,,,,,5,8810,339,271,40,31,37,0,5,5,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250506T225125_20250506T225150_059080_075458_17DB,New York,33_131,33,2025-05-06T22:51:25Z,2025-05-06T22:51:50Z,,,,,2,5484,344,284,4,15,45,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250507T002647_20250507T002712_059081_075463_20EE,Houston,,34,2025-05-07T00:26:47Z,2025-05-07T00:27:12Z,,,,,1,21932,875,772,187,58,44,1,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250508T083113_20250508T083142_059100_07551D_E789,Santos,53_670,53,2025-05-08T08:31:13Z,2025-05-08T08:31:42Z,,,,,1,741,195,146,0,37,12,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250508T092324_20250508T092353_059101_075525_2036,Busan,,54,2025-05-08T09:23:24Z,2025-05-08T09:23:53Z,,,,,1,14906,1566,1022,96,133,401,10,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250508T141655_20250508T141720_059104_07553F_D9D1,Fujairah,,57,2025-05-08T14:16:55Z,2025-05-08T14:17:20Z,,,,,4,54190,883,641,8,68,174,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250509T113410_20250509T113435_059117_0755B4_ACD0,Port Klang,,70,2025-05-09T11:34:10Z,2025-05-09T11:34:35Z,,,,,1,4867,473,403,1,48,21,1,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250509T190755_20250509T190820_059121_0755D9_0C55,Sydney Botany,,74,2025-05-09T19:07:55Z,2025-05-09T19:08:20Z,150.573807,-35.674992,153.807404,-33.5378,3,5430,219,121,33,6,92,0,1,1,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20250511T020731_20250511T020756_059140_075678_D093,Fujairah,,93,2025-05-11T02:07:31Z,2025-05-11T02:07:56Z,,,,,1,6924,721,525,2,58,137,1,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250512T193335_20250512T193400_059165_07575B_EEDE,Melbourne,,118,2025-05-12T19:33:35Z,2025-05-12T19:34:00Z,,,,,1,1148,127,107,7,3,8,9,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,Jebel Ali,,130,2025-05-13T14:25:06Z,2025-05-13T14:25:31Z,,,,,1,12219,1314,971,6,75,266,2,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250514T054131_20250514T054156_059186_075813_CF4B,Hamburg,,139,2025-05-14T05:41:31Z,2025-05-14T05:41:56Z,,,,,1,16642,1603,1156,13,96,330,21,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250514T191539_20250514T191604_059194_07585D_32C0,Newcastle,147_701,147,2025-05-14T19:15:39Z,2025-05-14T19:16:04Z,,,,,1,2297,258,169,25,20,69,0,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250515T153905_20250515T153934_059206_0758C3_2241,Mombasa,,159,2025-05-15T15:39:05Z,2025-05-15T15:39:34Z,,,,,3,6258,47,43,0,1,3,0,1,1,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250515T173329_20250515T173354_059208_0758CD_0F9D,Antwerp-Bruges,,161,2025-05-15T17:33:29Z,2025-05-15T17:33:54Z,,,,,1,44610,5933,3129,43,1626,978,200,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250515T213200_20250515T213229_059210_0758EA_41E7,Port Hedland,,163,2025-05-15T21:32:00Z,2025-05-15T21:32:29Z,,,,,1,856,87,71,0,8,7,1,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250516T035237_20250516T035302_059214_07590C_1B74,Port Said,,167,2025-05-16T03:52:37Z,2025-05-16T03:53:02Z,,,,,4,9304,273,225,2,28,17,3,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250516T095439_20250516T095504_059218_07592B_512A,Ningbo-Zhoushan,,171,2025-05-16T09:54:39Z,2025-05-16T09:55:04Z,,,,,2,65640,6094,3733,976,1251,1105,5,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250516T095504_20250516T095529_059218_07592B_0FC8,Shanghai,,171,2025-05-16T09:55:04Z,2025-05-16T09:55:29Z,,,,,4,319974,12326,3369,642,6936,2007,14,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20250516T095619_20250516T095644_059218_07592B_E377,Qingdao,,171,2025-05-16T09:56:19Z,2025-05-16T09:56:44Z,,,,,4,61947,5120,3681,2534,372,1064,3,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250517T233426_20250517T233451_059240_0759F0_F29E,Callao,,18,2025-05-17T23:34:26Z,2025-05-17T23:34:51Z,,,,,1,2469,197,158,8,9,29,1,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250518T225100_20250518T225125_059255_075A6B_D5A7,New York,,33,2025-05-18T22:51:00Z,2025-05-18T22:51:25Z,,,,,5,10691,355,294,40,22,39,0,5,5,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250518T225125_20250518T225150_059255_075A6B_08F5,New York,33_131,33,2025-05-18T22:51:25Z,2025-05-18T22:51:50Z,,,,,2,3978,358,300,4,12,46,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250519T002646_20250519T002711_059256_075A73_0915,Houston,,34,2025-05-19T00:26:46Z,2025-05-19T00:27:11Z,,,,,1,20425,810,697,153,67,46,0,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250520T083113_20250520T083142_059275_075B22_DA14,Santos,53_670,53,2025-05-20T08:31:13Z,2025-05-20T08:31:42Z,,,,,1,646,187,150,0,27,10,0,3,3,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250520T092323_20250520T092352_059276_075B2A_972F,Busan,,54,2025-05-20T09:23:23Z,2025-05-20T09:23:52Z,,,,,1,11867,1404,923,85,118,354,9,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250521T190754_20250521T190819_059296_075BE6_A716,Sydney Botany,,74,2025-05-21T19:07:54Z,2025-05-21T19:08:19Z,150.573807,-35.674992,153.807404,-33.5378,2,3824,229,122,26,13,94,0,1,1,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20250523T020731_20250523T020756_059315_075C89_4BAE,Fujairah,,93,2025-05-23T02:07:31Z,2025-05-23T02:07:56Z,,,,,1,6696,765,570,9,63,129,3,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250524T193335_20250524T193400_059340_075D6C_8654,Melbourne,,118,2025-05-24T19:33:35Z,2025-05-24T19:34:00Z,,,,,1,671,107,90,3,4,6,7,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78,Jebel Ali,,130,2025-05-25T14:25:06Z,2025-05-25T14:25:31Z,,,,,1,13141,1386,1028,8,86,271,1,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250526T001850_20250526T001915_059358_075E0B_72B9,Houston,136_94,136,2025-05-26T00:18:50Z,2025-05-26T00:19:15Z,,,,,1,25677,1028,894,207,56,78,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250526T015818_20250526T015847_059359_075E12_413A,Los Angeles,,137,2025-05-26T01:58:18Z,2025-05-26T01:58:47Z,,,,,1,4789,426,380,5,7,39,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250526T054131_20250526T054156_059361_075E24_20C8,Hamburg,,139,2025-05-26T05:41:31Z,2025-05-26T05:41:56Z,,,,,1,16883,1724,1273,28,102,326,23,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250526T163005_20250526T163030_059367_075E5F_4FCB,Richards Bay,,145,2025-05-26T16:30:05Z,2025-05-26T16:30:30Z,,,,,3,1488,51,38,1,10,3,0,1,1,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20250526T191539_20250526T191604_059369_075E70_18FA,Newcastle,147_701,147,2025-05-26T19:15:39Z,2025-05-26T19:16:04Z,,,,,1,2659,271,176,21,18,77,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250527T153905_20250527T153934_059381_075EDC_EE48,Mombasa,,159,2025-05-27T15:39:05Z,2025-05-27T15:39:34Z,,,,,3,6939,65,48,1,6,11,0,1,1,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250527T213200_20250527T213229_059385_075F03_02E6,Port Hedland,,163,2025-05-27T21:32:00Z,2025-05-27T21:32:29Z,,,,,2,1706,84,69,0,6,9,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250528T035236_20250528T035301_059389_075F25_EDE8,Port Said,,167,2025-05-28T03:52:36Z,2025-05-28T03:53:01Z,,,,,5,5929,232,200,0,21,11,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250528T095438_20250528T095503_059393_075F43_015F,Ningbo-Zhoushan,,171,2025-05-28T09:54:38Z,2025-05-28T09:55:03Z,,,,,2,107376,6802,4228,1163,1333,1235,6,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250528T095503_20250528T095528_059393_075F43_DC80,Shanghai,,171,2025-05-28T09:55:03Z,2025-05-28T09:55:28Z,,,,,4,601332,13338,3408,607,7725,2195,10,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20250528T095618_20250528T095643_059393_075F43_4703,Qingdao,,171,2025-05-28T09:56:18Z,2025-05-28T09:56:43Z,,,,,5,151536,4563,3274,2236,312,974,3,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250528T103937_20250528T104002_059393_075F48_4EAF,Callao,171_631,171,2025-05-28T10:39:37Z,2025-05-28T10:40:02Z,,,,,1,2614,158,118,5,9,31,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250529T083935_20250529T084000_059406_075FBC_0511,Sydney Botany,9_1067,9,2025-05-29T08:39:35Z,2025-05-29T08:40:00Z,,,,,1,5536,329,198,21,23,108,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250529T233426_20250529T233451_059415_076008_FB54,Callao,,18,2025-05-29T23:34:26Z,2025-05-29T23:34:51Z,,,,,1,2472,179,134,12,8,37,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250530T225059_20250530T225124_059430_076081_C0AA,New York,,33,2025-05-30T22:50:59Z,2025-05-30T22:51:24Z,,,,,5,5904,357,285,29,31,41,0,5,5,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250530T225124_20250530T225149_059430_076081_3029,New York,33_131,33,2025-05-30T22:51:24Z,2025-05-30T22:51:49Z,,,,,2,4488,408,343,5,13,52,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250601T083112_20250601T083141_059450_07613A_3D85,Santos,53_670,53,2025-06-01T08:31:12Z,2025-06-01T08:31:41Z,,,,,1,809,208,163,0,28,17,0,3,3,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
