manifest,date,utm,epsg_raster,epsg_vector,tif_exists,n_points,inside_pct,time_match,sog_med,len_med,status
SAR_Ship_Chip_20241120_UTM14N_EPSG32614_10m.manifest.json,20241120,14,32614,32614,1,1,100.0,1/1,0.0,217.0,ok
SAR_Ship_Chip_20241120_UTM15N_EPSG32615_10m.manifest.json,20241120,15,32615,32615,1,264,100.0,264/264,0.0,179.0,ok
SAR_Ship_Chip_20241120_UTM16N_EPSG32616_10m.manifest.json,20241120,16,32616,32616,1,3,100.0,3/3,0.0,228.0,ok
SAR_Ship_Chip_20241120_UTM17N_EPSG32617_10m.manifest.json,20241120,17,32617,32617,1,328,100.0,328/328,0.0,58.0,ok
SAR_Ship_Chip_20241121_UTM04N_EPSG32604_10m.manifest.json,20241121,4,32604,32604,1,1,100.0,1/1,9.57,280.0,ok
SAR_Ship_Chip_20241121_UTM19N_EPSG32619_10m.manifest.json,20241121,19,32619,32619,1,58,100.0,58/58,0.0,70.0,ok
SAR_Ship_Chip_20241117_UTM16N_EPSG32616_10m.manifest.json,20241117,16,32616,32616,1,418,100.0,418/418,0.01,127.0,ok
SAR_Ship_Chip_20241117_UTM17N_EPSG32617_10m.manifest.json,20241117,17,32617,32617,1,19,100.0,19/19,5.98,186.0,ok
SAR_Ship_Chip_20241117_UTM18N_EPSG32618_10m.manifest.json,20241117,18,32618,32618,1,132,100.0,132/132,0.0,186.0,ok
SAR_Ship_Chip_20241118_UTM10N_EPSG32610_10m.manifest.json,20241118,10,32610,32610,1,389,100.0,389/389,0.0,120.0,ok
SAR_Ship_Chip_20241118_UTM16N_EPSG32616_10m.manifest.json,20241118,16,32616,32616,1,6,100.0,6/6,4.35,104.0,ok
SAR_Ship_Chip_20241118_UTM17N_EPSG32617_10m.manifest.json,20241118,17,32617,32617,1,49,100.0,49/49,11.0,229.0,ok
SAR_Ship_Chip_20241119_UTM04N_EPSG32604_10m.manifest.json,20241119,4,32604,32604,1,29,100.0,29/29,0.0,64.0,ok
SAR_Ship_Chip_20241119_UTM18N_EPSG32618_10m.manifest.json,20241119,18,32618,32618,1,171,100.0,171/171,0.0,102.0,ok
SAR_Ship_Chip_20241121_UTM20N_EPSG32620_10m.manifest.json,20241121,20,32620,32620,1,52,100.0,52/52,0.02,112.0,ok
SAR_Ship_Chip_20241122_UTM11N_EPSG32611_10m.manifest.json,20241122,11,32611,32611,1,198,100.0,198/198,0.0,199.0,ok
SAR_Ship_Chip_20241122_UTM15N_EPSG32615_10m.manifest.json,20241122,15,32615,32615,1,88,100.0,88/88,0.0,115.0,ok
SAR_Ship_Chip_20241122_UTM17N_EPSG32617_10m.manifest.json,20241122,17,32617,32617,1,40,100.0,40/40,3.2,184.0,ok
SAR_Ship_Chip_20241123_UTM05N_EPSG32605_10m.manifest.json,20241123,5,32605,32605,1,1,100.0,1/1,0.1,45.0,ok
SAR_Ship_Chip_20241123_UTM15N_EPSG32615_10m.manifest.json,20241123,15,32615,32615,1,8,100.0,8/8,0.0,170.5,ok
SAR_Ship_Chip_20241123_UTM16N_EPSG32616_10m.manifest.json,20241123,16,32616,32616,1,65,100.0,65/65,0.0,172.0,ok
SAR_Ship_Chip_20241123_UTM17N_EPSG32617_10m.manifest.json,20241123,17,32617,32617,1,13,100.0,13/13,13.2,182.0,ok
SAR_Ship_Chip_20241124_UTM18N_EPSG32618_10m.manifest.json,20241124,18,32618,32618,1,158,100.0,158/158,0.02,179.0,ok
SAR_Ship_Chip_20241125_UTM10N_EPSG32610_10m.manifest.json,20241125,10,32610,32610,1,90,100.0,90/90,0.81,183.0,ok
SAR_Ship_Chip_20241125_UTM14N_EPSG32614_10m.manifest.json,20241125,14,32614,32614,1,65,100.0,65/65,0.0,183.0,ok
SAR_Ship_Chip_20241125_UTM16N_EPSG32616_10m.manifest.json,20241125,16,32616,32616,1,39,100.0,39/39,0.0,199.0,ok
SAR_Ship_Chip_20241125_UTM17N_EPSG32617_10m.manifest.json,20241125,17,32617,32617,1,59,100.0,59/59,0.0,112.0,ok
SAR_Ship_Chip_20241125_UTM18N_EPSG32618_10m.manifest.json,20241125,18,32618,32618,1,1,100.0,1/1,10.4,270.0,ok
SAR_Ship_Chip_20241126_UTM05N_EPSG32605_10m.manifest.json,20241126,5,32605,32605,1,5,100.0,5/5,8.61,40.0,ok
SAR_Ship_Chip_20241126_UTM12N_EPSG32612_10m.manifest.json,20241126,12,32612,32612,1,1,100.0,1/1,19.1,200.0,ok
SAR_Ship_Chip_20241128_UTM14N_EPSG32614_10m.manifest.json,20241128,14,32614,32614,1,1,100.0,1/1,14.1,197.0,ok
SAR_Ship_Chip_20241128_UTM16N_EPSG32616_10m.manifest.json,20241128,16,32616,32616,1,1,100.0,1/1,13.9,139.0,ok
SAR_Ship_Chip_20241128_UTM17N_EPSG32617_10m.manifest.json,20241128,17,32617,32617,1,30,100.0,30/30,12.1,183.0,ok
SAR_Ship_Chip_20241128_UTM19N_EPSG32619_10m.manifest.json,20241128,19,32619,32619,1,1,100.0,1/1,7.06,38.0,ok
SAR_Ship_Chip_20241128_UTM20N_EPSG32620_10m.manifest.json,20241128,20,32620,32620,1,6,100.0,6/6,8.2,219.5,ok
SAR_Ship_Chip_20241129_UTM11N_EPSG32611_10m.manifest.json,20241129,11,32611,32611,1,30,100.0,30/30,0.32,113.0,ok
SAR_Ship_Chip_20241129_UTM15N_EPSG32615_10m.manifest.json,20241129,15,32615,32615,1,8,100.0,8/8,0.0,211.5,ok
SAR_Ship_Chip_20241129_UTM16N_EPSG32616_10m.manifest.json,20241129,16,32616,32616,1,339,100.0,339/339,0.0,116.0,ok
SAR_Ship_Chip_20241126_UTM18N_EPSG32618_10m.manifest.json,20241126,18,32618,32618,1,21,100.0,21/21,0.0,37.0,ok
SAR_Ship_Chip_20241126_UTM19N_EPSG32619_10m.manifest.json,20241126,19,32619,32619,1,104,100.0,104/104,0.09,80.0,ok
SAR_Ship_Chip_20241126_UTM20N_EPSG32620_10m.manifest.json,20241126,20,32620,32620,1,16,100.0,16/16,12.35,180.0,ok
SAR_Ship_Chip_20241127_UTM10N_EPSG32610_10m.manifest.json,20241127,10,32610,32610,1,383,100.0,383/383,0.0,107.0,ok
SAR_Ship_Chip_20241127_UTM11N_EPSG32611_10m.manifest.json,20241127,11,32611,32611,1,116,100.0,116/116,0.0,202.0,ok
SAR_Ship_Chip_20241127_UTM14N_EPSG32614_10m.manifest.json,20241127,14,32614,32614,1,14,100.0,14/14,0.07,189.5,ok
SAR_Ship_Chip_20241127_UTM15N_EPSG32615_10m.manifest.json,20241127,15,32615,32615,1,477,100.0,477/477,0.0,180.0,ok
SAR_Ship_Chip_20241128_UTM04N_EPSG32604_10m.manifest.json,20241128,4,32604,32604,1,32,100.0,32/32,0.0,52.0,ok
SAR_Ship_Chip_20241129_UTM17N_EPSG32617_10m.manifest.json,20241129,17,32617,32617,1,20,100.0,20/20,0.13,194.5,ok
SAR_Ship_Chip_20241129_UTM18N_EPSG32618_10m.manifest.json,20241129,18,32618,32618,1,135,100.0,135/135,0.0,198.0,ok
SAR_Ship_Chip_20241129_UTM19N_EPSG32619_10m.manifest.json,20241129,19,32619,32619,1,10,100.0,10/10,12.4,248.5,ok
SAR_Ship_Chip_20241130_UTM10N_EPSG32610_10m.manifest.json,20241130,10,32610,32610,1,277,100.0,277/277,0.0,84.0,ok
SAR_Ship_Chip_20241130_UTM17N_EPSG32617_10m.manifest.json,20241130,17,32617,32617,1,17,100.0,17/17,13.4,183.0,ok
SAR_Ship_Chip_20241201_UTM18N_EPSG32618_10m.manifest.json,20241201,18,32618,32618,1,149,100.0,149/149,0.0,84.0,ok
SAR_Ship_Chip_20241201_UTM19N_EPSG32619_10m.manifest.json,20241201,19,32619,32619,1,13,100.0,13/13,11.9,189.0,ok
SAR_Ship_Chip_20241202_UTM10N_EPSG32610_10m.manifest.json,20241202,10,32610,32610,1,325,100.0,325/325,0.01,178.0,ok
SAR_Ship_Chip_20241202_UTM15N_EPSG32615_10m.manifest.json,20241202,15,32615,32615,1,231,100.0,231/231,0.0,169.0,ok
SAR_Ship_Chip_20241202_UTM17N_EPSG32617_10m.manifest.json,20241202,17,32617,32617,1,321,100.0,321/321,0.0,55.0,ok
SAR_Ship_Chip_20241203_UTM04N_EPSG32604_10m.manifest.json,20241203,4,32604,32604,1,1,100.0,1/1,9.26,196.0,ok
SAR_Ship_Chip_20241203_UTM19N_EPSG32619_10m.manifest.json,20241203,19,32619,32619,1,58,100.0,58/58,0.0,53.5,ok
SAR_Ship_Chip_20241203_UTM20N_EPSG32620_10m.manifest.json,20241203,20,32620,32620,1,58,100.0,58/58,0.01,107.5,ok
SAR_Ship_Chip_20241204_UTM11N_EPSG32611_10m.manifest.json,20241204,11,32611,32611,1,191,100.0,191/191,0.0,200.0,ok
SAR_Ship_Chip_20241204_UTM15N_EPSG32615_10m.manifest.json,20241204,15,32615,32615,1,110,100.0,110/110,0.0,101.5,ok
SAR_Ship_Chip_20241204_UTM17N_EPSG32617_10m.manifest.json,20241204,17,32617,32617,1,49,100.0,49/49,0.1,157.0,ok
SAR_Ship_Chip_20241204_UTM18N_EPSG32618_10m.manifest.json,20241204,18,32618,32618,1,1,100.0,1/1,20.8,339.0,ok
SAR_Ship_Chip_20241205_UTM05N_EPSG32605_10m.manifest.json,20241205,5,32605,32605,1,7,100.0,7/7,7.7,45.0,ok
SAR_Ship_Chip_20241205_UTM15N_EPSG32615_10m.manifest.json,20241205,15,32615,32615,1,8,100.0,8/8,0.0,195.0,ok
SAR_Ship_Chip_20241205_UTM16N_EPSG32616_10m.manifest.json,20241205,16,32616,32616,1,44,100.0,44/44,0.0,181.5,ok
SAR_Ship_Chip_20241205_UTM17N_EPSG32617_10m.manifest.json,20241205,17,32617,32617,1,5,100.0,5/5,14.45,236.0,ok
SAR_Ship_Chip_20241206_UTM11N_EPSG32611_10m.manifest.json,20241206,11,32611,32611,1,8,100.0,8/8,15.47,204.0,ok
SAR_Ship_Chip_20241206_UTM18N_EPSG32618_10m.manifest.json,20241206,18,32618,32618,1,156,100.0,156/156,0.05,190.0,ok
SAR_Ship_Chip_20241206_UTM19N_EPSG32619_10m.manifest.json,20241206,19,32619,32619,1,5,100.0,5/5,0.0,155.0,ok
SAR_Ship_Chip_20241207_UTM09N_EPSG32609_10m.manifest.json,20241207,9,32609,32609,1,14,100.0,14/14,8.76,180.0,ok
SAR_Ship_Chip_20241207_UTM10N_EPSG32610_10m.manifest.json,20241207,10,32610,32610,1,100,100.0,100/100,0.2,183.0,ok
SAR_Ship_Chip_20241207_UTM14N_EPSG32614_10m.manifest.json,20241207,14,32614,32614,1,83,100.0,83/83,0.0,180.0,ok
SAR_Ship_Chip_20241207_UTM16N_EPSG32616_10m.manifest.json,20241207,16,32616,32616,1,47,100.0,47/47,0.0,199.0,ok
SAR_Ship_Chip_20241207_UTM17N_EPSG32617_10m.manifest.json,20241207,17,32617,32617,1,65,100.0,65/65,0.1,172.0,ok
SAR_Ship_Chip_20241207_UTM18N_EPSG32618_10m.manifest.json,20241207,18,32618,32618,1,31,100.0,31/31,0.0,117.0,ok
SAR_Ship_Chip_20241208_UTM04N_EPSG32604_10m.manifest.json,20241208,4,32604,32604,1,1,100.0,1/1,16.65,190.0,ok
SAR_Ship_Chip_20241208_UTM05N_EPSG32605_10m.manifest.json,20241208,5,32605,32605,1,4,100.0,4/4,9.33,121.0,ok
SAR_Ship_Chip_20241210_UTM04N_EPSG32604_10m.manifest.json,20241210,4,32604,32604,1,26,100.0,26/26,0.0,52.0,ok
SAR_Ship_Chip_20241210_UTM17N_EPSG32617_10m.manifest.json,20241210,17,32617,32617,1,11,100.0,11/11,11.3,182.0,ok
SAR_Ship_Chip_20241210_UTM19N_EPSG32619_10m.manifest.json,20241210,19,32619,32619,1,4,100.0,4/4,12.05,164.5,ok
SAR_Ship_Chip_20241211_UTM11N_EPSG32611_10m.manifest.json,20241211,11,32611,32611,1,23,100.0,23/23,0.1,183.0,ok
SAR_Ship_Chip_20241211_UTM15N_EPSG32615_10m.manifest.json,20241211,15,32615,32615,1,5,100.0,5/5,0.0,200.0,ok
SAR_Ship_Chip_20241211_UTM16N_EPSG32616_10m.manifest.json,20241211,16,32616,32616,1,330,100.0,330/330,0.0,100.0,ok
SAR_Ship_Chip_20241211_UTM17N_EPSG32617_10m.manifest.json,20241211,17,32617,32617,1,21,100.0,21/21,0.1,190.0,ok
SAR_Ship_Chip_20241211_UTM18N_EPSG32618_10m.manifest.json,20241211,18,32618,32618,1,144,100.0,144/144,0.01,184.5,ok
SAR_Ship_Chip_20241208_UTM18N_EPSG32618_10m.manifest.json,20241208,18,32618,32618,1,17,100.0,17/17,0.0,40.0,ok
SAR_Ship_Chip_20241208_UTM19N_EPSG32619_10m.manifest.json,20241208,19,32619,32619,1,69,100.0,69/69,0.0,74.0,ok
SAR_Ship_Chip_20241208_UTM20N_EPSG32620_10m.manifest.json,20241208,20,32620,32620,1,4,100.0,4/4,10.14,65.5,ok
SAR_Ship_Chip_20241209_UTM10N_EPSG32610_10m.manifest.json,20241209,10,32610,32610,1,351,100.0,351/351,0.0,100.0,ok
SAR_Ship_Chip_20241209_UTM11N_EPSG32611_10m.manifest.json,20241209,11,32611,32611,1,122,100.0,122/122,0.0,199.0,ok
SAR_Ship_Chip_20241209_UTM14N_EPSG32614_10m.manifest.json,20241209,14,32614,32614,1,11,100.0,11/11,0.1,189.0,ok
SAR_Ship_Chip_20241209_UTM15N_EPSG32615_10m.manifest.json,20241209,15,32615,32615,1,446,100.0,446/446,0.0,179.5,ok
SAR_Ship_Chip_20241209_UTM17N_EPSG32617_10m.manifest.json,20241209,17,32617,32617,1,241,100.0,241/241,0.0,121.0,ok
SAR_Ship_Chip_20241216_UTM17N_EPSG32617_10m.manifest.json,20241216,17,32617,32617,1,39,100.0,39/39,0.1,188.0,ok
SAR_Ship_Chip_20241216_UTM18N_EPSG32618_10m.manifest.json,20241216,18,32618,32618,1,5,100.0,5/5,10.4,183.0,ok
SAR_Ship_Chip_20241217_UTM05N_EPSG32605_10m.manifest.json,20241217,5,32605,32605,1,6,100.0,6/6,8.29,38.0,ok
SAR_Ship_Chip_20241217_UTM15N_EPSG32615_10m.manifest.json,20241217,15,32615,32615,1,9,100.0,9/9,0.0,252.0,ok
SAR_Ship_Chip_20241217_UTM16N_EPSG32616_10m.manifest.json,20241217,16,32616,32616,1,53,100.0,53/53,0.0,119.0,ok
SAR_Ship_Chip_20241217_UTM17N_EPSG32617_10m.manifest.json,20241217,17,32617,32617,1,1,100.0,1/1,15.93,295.0,ok
SAR_Ship_Chip_20241217_UTM19N_EPSG32619_10m.manifest.json,20241217,19,32619,32619,1,1,100.0,1/1,12.17,200.0,ok
SAR_Ship_Chip_20241218_UTM04N_EPSG32604_10m.manifest.json,20241218,4,32604,32604,1,1,100.0,1/1,7.9,37.0,ok
SAR_Ship_Chip_20241218_UTM11N_EPSG32611_10m.manifest.json,20241218,11,32611,32611,1,5,100.0,5/5,15.1,268.0,ok
SAR_Ship_Chip_20241218_UTM18N_EPSG32618_10m.manifest.json,20241218,18,32618,32618,1,157,100.0,157/157,0.0,199.0,ok
SAR_Ship_Chip_20241218_UTM19N_EPSG32619_10m.manifest.json,20241218,19,32619,32619,1,8,100.0,8/8,11.59,189.5,ok
SAR_Ship_Chip_20241219_UTM09N_EPSG32609_10m.manifest.json,20241219,9,32609,32609,1,14,100.0,14/14,9.93,192.5,ok
SAR_Ship_Chip_20241219_UTM10N_EPSG32610_10m.manifest.json,20241219,10,32610,32610,1,121,100.0,121/121,0.93,183.0,ok
SAR_Ship_Chip_20241219_UTM14N_EPSG32614_10m.manifest.json,20241219,14,32614,32614,1,78,100.0,78/78,0.0,123.5,ok
SAR_Ship_Chip_20241219_UTM16N_EPSG32616_10m.manifest.json,20241219,16,32616,32616,1,35,100.0,35/35,0.0,190.0,ok
SAR_Ship_Chip_20241219_UTM17N_EPSG32617_10m.manifest.json,20241219,17,32617,32617,1,90,100.0,90/90,0.82,180.0,ok
SAR_Ship_Chip_20241211_UTM19N_EPSG32619_10m.manifest.json,20241211,19,32619,32619,1,4,100.0,4/4,2.62,168.5,ok
SAR_Ship_Chip_20241212_UTM10N_EPSG32610_10m.manifest.json,20241212,10,32610,32610,1,383,100.0,383/383,0.0,102.0,ok
SAR_Ship_Chip_20241212_UTM17N_EPSG32617_10m.manifest.json,20241212,17,32617,32617,1,23,100.0,23/23,12.18,189.0,ok
SAR_Ship_Chip_20241213_UTM04N_EPSG32604_10m.manifest.json,20241213,4,32604,32604,1,24,100.0,24/24,0.0,41.5,ok
SAR_Ship_Chip_20241213_UTM18N_EPSG32618_10m.manifest.json,20241213,18,32618,32618,1,158,100.0,158/158,0.1,105.0,ok
SAR_Ship_Chip_20241213_UTM19N_EPSG32619_10m.manifest.json,20241213,19,32619,32619,1,8,100.0,8/8,11.53,106.0,ok
SAR_Ship_Chip_20241213_UTM20N_EPSG32620_10m.manifest.json,20241213,20,32620,32620,1,63,100.0,63/63,0.27,97.0,ok
SAR_Ship_Chip_20241214_UTM10N_EPSG32610_10m.manifest.json,20241214,10,32610,32610,1,322,100.0,322/322,0.1,178.5,ok
SAR_Ship_Chip_20241219_UTM18N_EPSG32618_10m.manifest.json,20241219,18,32618,32618,1,13,100.0,13/13,0.0,126.0,ok
SAR_Ship_Chip_20241220_UTM05N_EPSG32605_10m.manifest.json,20241220,5,32605,32605,1,5,100.0,5/5,0.1,33.0,ok
SAR_Ship_Chip_20241220_UTM12N_EPSG32612_10m.manifest.json,20241220,12,32612,32612,1,1,100.0,1/1,16.9,366.0,ok
SAR_Ship_Chip_20241220_UTM18N_EPSG32618_10m.manifest.json,20241220,18,32618,32618,1,12,100.0,12/12,0.07,36.0,ok
SAR_Ship_Chip_20241220_UTM19N_EPSG32619_10m.manifest.json,20241220,19,32619,32619,1,111,100.0,111/111,0.0,80.0,ok
SAR_Ship_Chip_20241220_UTM20N_EPSG32620_10m.manifest.json,20241220,20,32620,32620,1,10,100.0,10/10,3.45,87.0,ok
SAR_Ship_Chip_20241221_UTM10N_EPSG32610_10m.manifest.json,20241221,10,32610,32610,1,352,100.0,352/352,0.0,110.0,ok
SAR_Ship_Chip_20241221_UTM11N_EPSG32611_10m.manifest.json,20241221,11,32611,32611,1,125,100.0,125/125,0.0,200.0,ok
SAR_Ship_Chip_20241214_UTM14N_EPSG32614_10m.manifest.json,20241214,14,32614,32614,1,2,100.0,2/2,5.4,75.0,ok
SAR_Ship_Chip_20241214_UTM15N_EPSG32615_10m.manifest.json,20241214,15,32615,32615,1,222,100.0,222/222,0.0,178.5,ok
SAR_Ship_Chip_20241214_UTM17N_EPSG32617_10m.manifest.json,20241214,17,32617,32617,1,309,100.0,309/309,0.0,58.0,ok
SAR_Ship_Chip_20241215_UTM04N_EPSG32604_10m.manifest.json,20241215,4,32604,32604,1,1,100.0,1/1,4.05,36.0,ok
SAR_Ship_Chip_20241215_UTM19N_EPSG32619_10m.manifest.json,20241215,19,32619,32619,1,64,100.0,64/64,0.18,81.5,ok
SAR_Ship_Chip_20241215_UTM20N_EPSG32620_10m.manifest.json,20241215,20,32620,32620,1,66,100.0,66/66,0.0,76.0,ok
SAR_Ship_Chip_20241216_UTM11N_EPSG32611_10m.manifest.json,20241216,11,32611,32611,1,221,100.0,221/221,0.0,199.0,ok
SAR_Ship_Chip_20241216_UTM15N_EPSG32615_10m.manifest.json,20241216,15,32615,32615,1,104,100.0,104/104,0.0,105.0,ok
SAR_Ship_Chip_20241221_UTM14N_EPSG32614_10m.manifest.json,20241221,14,32614,32614,1,8,100.0,8/8,0.11,139.5,ok
SAR_Ship_Chip_20241221_UTM15N_EPSG32615_10m.manifest.json,20241221,15,32615,32615,1,453,100.0,453/453,0.0,177.0,ok
SAR_Ship_Chip_20241221_UTM17N_EPSG32617_10m.manifest.json,20241221,17,32617,32617,1,235,100.0,235/235,0.12,183.0,ok
SAR_Ship_Chip_20241221_UTM18N_EPSG32618_10m.manifest.json,20241221,18,32618,32618,1,1,100.0,1/1,0.0,186.0,ok
SAR_Ship_Chip_20241222_UTM04N_EPSG32604_10m.manifest.json,20241222,4,32604,32604,1,29,100.0,29/29,0.0,56.0,ok
SAR_Ship_Chip_20241222_UTM17N_EPSG32617_10m.manifest.json,20241222,17,32617,32617,1,12,100.0,12/12,13.25,183.0,ok
SAR_Ship_Chip_20241222_UTM19N_EPSG32619_10m.manifest.json,20241222,19,32619,32619,1,5,100.0,5/5,9.11,39.0,ok
SAR_Ship_Chip_20241223_UTM11N_EPSG32611_10m.manifest.json,20241223,11,32611,32611,1,15,100.0,15/15,0.0,37.0,ok
SAR_Ship_Chip_20241223_UTM15N_EPSG32615_10m.manifest.json,20241223,15,32615,32615,1,6,100.0,6/6,0.05,208.0,ok
SAR_Ship_Chip_20241223_UTM16N_EPSG32616_10m.manifest.json,20241223,16,32616,32616,1,340,100.0,340/340,0.0,95.0,ok
SAR_Ship_Chip_20241223_UTM17N_EPSG32617_10m.manifest.json,20241223,17,32617,32617,1,10,100.0,10/10,11.11,174.0,ok
SAR_Ship_Chip_20241223_UTM18N_EPSG32618_10m.manifest.json,20241223,18,32618,32618,1,141,100.0,141/141,0.0,180.0,ok
SAR_Ship_Chip_20241224_UTM10N_EPSG32610_10m.manifest.json,20241224,10,32610,32610,1,377,100.0,377/377,0.0,103.0,ok
SAR_Ship_Chip_20241224_UTM16N_EPSG32616_10m.manifest.json,20241224,16,32616,32616,1,12,100.0,12/12,0.05,100.0,ok
SAR_Ship_Chip_20241224_UTM17N_EPSG32617_10m.manifest.json,20241224,17,32617,32617,1,26,100.0,26/26,12.62,226.5,ok
SAR_Ship_Chip_20241225_UTM04N_EPSG32604_10m.manifest.json,20241225,4,32604,32604,1,25,100.0,25/25,0.0,59.0,ok
SAR_Ship_Chip_20241227_UTM19N_EPSG32619_10m.manifest.json,20241227,19,32619,32619,1,73,100.0,73/73,0.22,72.0,ok
SAR_Ship_Chip_20241227_UTM20N_EPSG32620_10m.manifest.json,20241227,20,32620,32620,1,74,100.0,74/74,0.1,69.5,ok
SAR_Ship_Chip_20241228_UTM11N_EPSG32611_10m.manifest.json,20241228,11,32611,32611,1,211,100.0,211/211,0.0,199.0,ok
SAR_Ship_Chip_20241228_UTM15N_EPSG32615_10m.manifest.json,20241228,15,32615,32615,1,89,100.0,89/89,0.0,89.0,ok
SAR_Ship_Chip_20241228_UTM17N_EPSG32617_10m.manifest.json,20241228,17,32617,32617,1,34,100.0,34/34,0.17,198.5,ok
SAR_Ship_Chip_20241228_UTM18N_EPSG32618_10m.manifest.json,20241228,18,32618,32618,1,1,100.0,1/1,11.45,178.0,ok
SAR_Ship_Chip_20241229_UTM05N_EPSG32605_10m.manifest.json,20241229,5,32605,32605,1,5,100.0,5/5,8.73,118.0,ok
SAR_Ship_Chip_20241229_UTM15N_EPSG32615_10m.manifest.json,20241229,15,32615,32615,1,14,100.0,14/14,0.0,193.5,ok
SAR_Ship_Chip_20241225_UTM18N_EPSG32618_10m.manifest.json,20241225,18,32618,32618,1,149,100.0,149/149,0.0,63.0,ok
SAR_Ship_Chip_20241225_UTM19N_EPSG32619_10m.manifest.json,20241225,19,32619,32619,1,14,100.0,14/14,10.25,189.5,ok
SAR_Ship_Chip_20241225_UTM20N_EPSG32620_10m.manifest.json,20241225,20,32620,32620,1,77,100.0,77/77,0.1,95.0,ok
SAR_Ship_Chip_20241226_UTM10N_EPSG32610_10m.manifest.json,20241226,10,32610,32610,1,230,100.0,230/230,0.0,163.5,ok
SAR_Ship_Chip_20241226_UTM15N_EPSG32615_10m.manifest.json,20241226,15,32615,32615,1,223,100.0,223/223,0.0,169.0,ok
SAR_Ship_Chip_20241226_UTM16N_EPSG32616_10m.manifest.json,20241226,16,32616,32616,1,5,100.0,5/5,0.0,200.0,ok
SAR_Ship_Chip_20241226_UTM17N_EPSG32617_10m.manifest.json,20241226,17,32617,32617,1,274,100.0,274/274,0.0,80.5,ok
SAR_Ship_Chip_20241227_UTM04N_EPSG32604_10m.manifest.json,20241227,4,32604,32604,1,1,100.0,1/1,0.0,280.0,ok
SAR_Ship_Chip_20241231_UTM15N_EPSG32615_10m.manifest.json,20241231,15,32615,32615,1,13,100.0,13/13,0.2,183.0,ok
SAR_Ship_Chip_20241231_UTM16N_EPSG32616_10m.manifest.json,20241231,16,32616,32616,1,26,100.0,26/26,0.03,191.0,ok
SAR_Ship_Chip_20241231_UTM17N_EPSG32617_10m.manifest.json,20241231,17,32617,32617,1,82,100.0,82/82,0.2,180.0,ok
SAR_Ship_Chip_20241231_UTM18N_EPSG32618_10m.manifest.json,20241231,18,32618,32618,1,32,100.0,32/32,0.0,71.0,ok
SAR_Ship_Chip_20250101_UTM04N_EPSG32604_10m.manifest.json,20250101,4,32604,32604,1,1,100.0,1/1,17.06,273.0,ok
SAR_Ship_Chip_20250101_UTM05N_EPSG32605_10m.manifest.json,20250101,5,32605,32605,1,6,100.0,6/6,7.38,39.5,ok
SAR_Ship_Chip_20250101_UTM12N_EPSG32612_10m.manifest.json,20250101,12,32612,32612,1,1,100.0,1/1,10.2,274.0,ok
SAR_Ship_Chip_20250101_UTM18N_EPSG32618_10m.manifest.json,20250101,18,32618,32618,1,9,100.0,9/9,0.0,182.0,ok
SAR_Ship_Chip_20241229_UTM16N_EPSG32616_10m.manifest.json,20241229,16,32616,32616,1,67,100.0,67/67,0.0,142.0,ok
SAR_Ship_Chip_20241229_UTM19N_EPSG32619_10m.manifest.json,20241229,19,32619,32619,1,5,100.0,5/5,1.59,182.0,ok
SAR_Ship_Chip_20241230_UTM04N_EPSG32604_10m.manifest.json,20241230,4,32604,32604,1,1,100.0,1/1,18.32,294.0,ok
SAR_Ship_Chip_20241230_UTM11N_EPSG32611_10m.manifest.json,20241230,11,32611,32611,1,4,100.0,4/4,14.89,205.0,ok
SAR_Ship_Chip_20241230_UTM18N_EPSG32618_10m.manifest.json,20241230,18,32618,32618,1,149,100.0,149/149,0.0,180.0,ok
SAR_Ship_Chip_20241231_UTM09N_EPSG32609_10m.manifest.json,20241231,9,32609,32609,1,9,100.0,9/9,6.77,183.0,ok
SAR_Ship_Chip_20241231_UTM10N_EPSG32610_10m.manifest.json,20241231,10,32610,32610,1,83,100.0,83/83,1.7,180.0,ok
SAR_Ship_Chip_20241231_UTM14N_EPSG32614_10m.manifest.json,20241231,14,32614,32614,1,93,100.0,93/93,0.0,147.0,ok
SAR_Ship_Chip_20250103_UTM17N_EPSG32617_10m.manifest.json,20250103,17,32617,32617,1,10,100.0,10/10,13.65,191.5,ok
SAR_Ship_Chip_20250103_UTM19N_EPSG32619_10m.manifest.json,20250103,19,32619,32619,1,3,100.0,3/3,11.86,39.0,ok
SAR_Ship_Chip_20250103_UTM20N_EPSG32620_10m.manifest.json,20250103,20,32620,32620,1,8,100.0,8/8,11.11,127.5,ok
SAR_Ship_Chip_20250104_UTM11N_EPSG32611_10m.manifest.json,20250104,11,32611,32611,1,16,100.0,16/16,0.15,180.5,ok
SAR_Ship_Chip_20250104_UTM15N_EPSG32615_10m.manifest.json,20250104,15,32615,32615,1,3,100.0,3/3,0.0,73.0,ok
SAR_Ship_Chip_20250104_UTM16N_EPSG32616_10m.manifest.json,20250104,16,32616,32616,1,366,100.0,366/366,0.0,100.0,ok
SAR_Ship_Chip_20250104_UTM17N_EPSG32617_10m.manifest.json,20250104,17,32617,32617,1,6,100.0,6/6,0.57,169.0,ok
SAR_Ship_Chip_20250104_UTM18N_EPSG32618_10m.manifest.json,20250104,18,32618,32618,1,133,100.0,133/133,0.0,186.0,ok
SAR_Ship_Chip_20250101_UTM19N_EPSG32619_10m.manifest.json,20250101,19,32619,32619,1,98,100.0,98/98,0.0,121.0,ok
