port,product,pol,objects,quark_file,quark_mb,quark_fid
Shanghai,S1A_IW_GRDH_1SDV_20250727T095501_20250727T095526_060268_077D68_FED2,VH,1260,S1A_IW_GRDH_1SDV_20250727T095501_20250727T095526_060268_077D68_FED2_VH_UTM_8bit.tif,373.3,17c5b980459b44619eac110f70d61394
Shanghai,S1A_IW_GRDH_1SDV_20250727T095501_20250727T095526_060268_077D68_FED2,VV,1140,S1A_IW_GRDH_1SDV_20250727T095501_20250727T095526_060268_077D68_FED2_VV_UTM_8bit.tif,409.4,552349fdbb6b47d3bf6ff5c9a9553858
Shanghai,S1A_IW_GRDH_1SDV_20250808T095500_20250808T095525_060443_078391_5813,VH,1543,S1A_IW_GRDH_1SDV_20250808T095500_20250808T095525_060443_078391_5813_VH_UTM_8bit.tif,361.0,8af4021f05b748c89ba2f149d35f1f8e
Shanghai,S1A_IW_GRDH_1SDV_20250808T095500_20250808T095525_060443_078391_5813,VV,1437,S1A_IW_GRDH_1SDV_20250808T095500_20250808T095525_060443_078391_5813_VV_UTM_8bit.tif,377.2,8667fb3d2ed34e63be1174c188a05c2b
Shanghai,S1A_IW_GRDH_1SDV_20250820T095500_20250820T095525_060618_078A74_9040,VH,1448,S1A_IW_GRDH_1SDV_20250820T095500_20250820T095525_060618_078A74_9040_VH_UTM_8bit.tif,358.9,27317d648fb344e191d41a4dea9e00a3
Shanghai,S1A_IW_GRDH_1SDV_20250820T095500_20250820T095525_060618_078A74_9040,VV,1300,S1A_IW_GRDH_1SDV_20250820T095500_20250820T095525_060618_078A74_9040_VV_UTM_8bit.tif,382.2,f7381d861cf248a1bfc066b97b1dd701
Shanghai,S1A_IW_GRDH_1SDV_20250913T095501_20250913T095526_060968_07985B_0B8B,VH,1260,S1A_IW_GRDH_1SDV_20250913T095501_20250913T095526_060968_07985B_0B8B_VH_UTM_8bit.tif,360.3,f4b116fd1363406d9c17e509d99dcb31
Shanghai,S1A_IW_GRDH_1SDV_20250913T095501_20250913T095526_060968_07985B_0B8B,VV,1192,S1A_IW_GRDH_1SDV_20250913T095501_20250913T095526_060968_07985B_0B8B_VV_UTM_8bit.tif,360.6,a1b2a686f74b48989f557225db4f1976
Shanghai,S1A_IW_GRDH_1SDV_20250925T095501_20250925T095526_061143_079F62_43F4,VH,1215,S1A_IW_GRDH_1SDV_20250925T095501_20250925T095526_061143_079F62_43F4_VH_UTM_8bit.tif,361.3,cd5b427f84f64e29bbe26d88dec833fe
Shanghai,S1A_IW_GRDH_1SDV_20250925T095501_20250925T095526_061143_079F62_43F4,VV,1098,S1A_IW_GRDH_1SDV_20250925T095501_20250925T095526_061143_079F62_43F4_VV_UTM_8bit.tif,376.7,519c7c81013542daaaf4efca4389c4b6
Shanghai,S1A_IW_GRDH_1SDV_20251007T095502_20251007T095527_061318_07A66F_9734,VH,1500,S1A_IW_GRDH_1SDV_20251007T095502_20251007T095527_061318_07A66F_9734_VH_UTM_8bit.tif,360.6,53056e9db4ec4d40b42deb9b74cf5e66
Shanghai,S1A_IW_GRDH_1SDV_20251007T095502_20251007T095527_061318_07A66F_9734,VV,1284,S1A_IW_GRDH_1SDV_20251007T095502_20251007T095527_061318_07A66F_9734_VV_UTM_8bit.tif,382.5,318e4c06943941bcaae0d0ca172faf9f
Shanghai,S1A_IW_GRDH_1SDV_20251019T095501_20251019T095526_061493_07AD75_C893,VH,1127,S1A_IW_GRDH_1SDV_20251019T095501_20251019T095526_061493_07AD75_C893_VH_UTM_8bit.tif,372.7,f089921a24964b42a1d86378206e0464
Shanghai,S1A_IW_GRDH_1SDV_20251019T095501_20251019T095526_061493_07AD75_C893,VV,1097,S1A_IW_GRDH_1SDV_20251019T095501_20251019T095526_061493_07AD75_C893_VV_UTM_8bit.tif,407.8,f993a198df4341789cce747697af7cb7
Shanghai,S1A_IW_GRDH_1SDV_20251031T095501_20251031T095526_061668_07B482_E582,VH,1408,S1A_IW_GRDH_1SDV_20251031T095501_20251031T095526_061668_07B482_E582_VH_UTM_8bit.tif,362.4,dcf6ea405abb4bd69a2b84b7556861e1
Shanghai,S1A_IW_GRDH_1SDV_20251031T095501_20251031T095526_061668_07B482_E582,VV,1292,S1A_IW_GRDH_1SDV_20251031T095501_20251031T095526_061668_07B482_E582_VV_UTM_8bit.tif,375.0,aa5dfe9cb17647bea36125d7684bacaf
Shanghai,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,VH,1281,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B_VH_UTM_8bit.tif,366.3,029e8b1a173f4ed8a3979a83b519d63b
Shanghai,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,VV,1203,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B_VV_UTM_8bit.tif,408.8,7a6d554a3c2040e3a53f8995d5b299e7
Shanghai,S1A_IW_GRDH_1SDV_20251124T095500_20251124T095525_062018_07C214_828E,VH,1214,S1A_IW_GRDH_1SDV_20251124T095500_20251124T095525_062018_07C214_828E_VH_UTM_8bit.tif,358.5,f4b9b867ebc74e8f87660eee102d1721
Shanghai,S1A_IW_GRDH_1SDV_20251124T095500_20251124T095525_062018_07C214_828E,VV,1125,S1A_IW_GRDH_1SDV_20251124T095500_20251124T095525_062018_07C214_828E_VV_UTM_8bit.tif,375.1,ddf752fb598d49eabcde623c5690a855
Shanghai,S1A_IW_GRDH_1SDV_20251206T095458_20251206T095523_062193_07C8EB_18F6,VH,1177,S1A_IW_GRDH_1SDV_20251206T095458_20251206T095523_062193_07C8EB_18F6_VH_UTM_8bit.tif,354.9,391c794298cc47358a4faa8767eb26f1
Shanghai,S1A_IW_GRDH_1SDV_20251206T095458_20251206T095523_062193_07C8EB_18F6,VV,1095,S1A_IW_GRDH_1SDV_20251206T095458_20251206T095523_062193_07C8EB_18F6_VV_UTM_8bit.tif,362.4,306dc5d0398848b892769bdc5ef5791f
Shanghai,S1A_IW_GRDH_1SDV_20251218T095457_20251218T095522_062368_07CFBE_85B2,VH,1353,S1A_IW_GRDH_1SDV_20251218T095457_20251218T095522_062368_07CFBE_85B2_VH_UTM_8bit.tif,357.6,76d44d0c59f643c3805d8f5f51bcfbaf
Shanghai,S1A_IW_GRDH_1SDV_20251218T095457_20251218T095522_062368_07CFBE_85B2,VV,1235,S1A_IW_GRDH_1SDV_20251218T095457_20251218T095522_062368_07CFBE_85B2_VV_UTM_8bit.tif,383.6,b70d28aa27f545b59cba6ca0a555a9b4
Shanghai,S1A_IW_GRDH_1SDV_20251230T095456_20251230T095521_062543_07D685_E32F,VH,1233,S1A_IW_GRDH_1SDV_20251230T095456_20251230T095521_062543_07D685_E32F_VH_UTM_8bit.tif,359.9,5bd36ce283b34e2c9a34bea10a6f9add
Shanghai,S1A_IW_GRDH_1SDV_20251230T095456_20251230T095521_062543_07D685_E32F,VV,1151,S1A_IW_GRDH_1SDV_20251230T095456_20251230T095521_062543_07D685_E32F_VV_UTM_8bit.tif,401.0,6ea7daa5a83b45c8a782ba23d97e0314
Singapore,S1A_IW_GRDH_1SDV_20250105T224813_20250105T224838_057315_070D6B_4F1E,VH,949,S1A_IW_GRDH_1SDV_20250105T224813_20250105T224838_057315_070D6B_4F1E_VH_UTM_8bit.tif,386.5,7b3d9eb17880493c9e538e52f50fa57e
Singapore,S1A_IW_GRDH_1SDV_20250105T224813_20250105T224838_057315_070D6B_4F1E,VV,951,S1A_IW_GRDH_1SDV_20250105T224813_20250105T224838_057315_070D6B_4F1E_VV_UTM_8bit.tif,441.0,2298ee6e57a344ffab6a97228e91d638
Singapore,S1A_IW_GRDH_1SDV_20250117T224812_20250117T224837_057490_071459_C3D3,VH,4,S1A_IW_GRDH_1SDV_20250117T224812_20250117T224837_057490_071459_C3D3_VH_UTM_8bit.tif,388.3,989085b53faf44878963c1495649b85e
Singapore,S1A_IW_GRDH_1SDV_20250117T224812_20250117T224837_057490_071459_C3D3,VV,5,S1A_IW_GRDH_1SDV_20250117T224812_20250117T224837_057490_071459_C3D3_VV_UTM_8bit.tif,444.7,35aab25518984a469f0659a9f3894dbb
Singapore,S1A_IW_GRDH_1SDV_20250210T224811_20250210T224836_057840_072244_0469,VH,985,S1A_IW_GRDH_1SDV_20250210T224811_20250210T224836_057840_072244_0469_VH_UTM_8bit.tif,385.1,cd89dfdec6ae48d181e4b5d322070699
Singapore,S1A_IW_GRDH_1SDV_20250210T224811_20250210T224836_057840_072244_0469,VV,978,S1A_IW_GRDH_1SDV_20250210T224811_20250210T224836_057840_072244_0469_VV_UTM_8bit.tif,440.8,38d331ddff9f4f6a80fa152aa153681c
Singapore,S1A_IW_GRDH_1SDV_20250222T224810_20250222T224835_058015_072961_178E,VH,796,S1A_IW_GRDH_1SDV_20250222T224810_20250222T224835_058015_072961_178E_VH_UTM_8bit.tif,384.7,5e779c1745644a7b98e46490a65478a9
Singapore,S1A_IW_GRDH_1SDV_20250222T224810_20250222T224835_058015_072961_178E,VV,789,S1A_IW_GRDH_1SDV_20250222T224810_20250222T224835_058015_072961_178E_VV_UTM_8bit.tif,427.5,6bc986ca66b749bd974c8c539eebbec6
Singapore,S1A_IW_GRDH_1SDV_20250306T224811_20250306T224836_058190_07308D_CDA9,VH,940,S1A_IW_GRDH_1SDV_20250306T224811_20250306T224836_058190_07308D_CDA9_VH_UTM_8bit.tif,385.4,c2ffe5ccb37c4d60bfa054c10454f610
Singapore,S1A_IW_GRDH_1SDV_20250306T224811_20250306T224836_058190_07308D_CDA9,VV,941,S1A_IW_GRDH_1SDV_20250306T224811_20250306T224836_058190_07308D_CDA9_VV_UTM_8bit.tif,411.7,b8e1dd08ad044aa1959b65ee82cd54e5
Singapore,S1A_IW_GRDH_1SDV_20250318T224811_20250318T224836_058365_073771_B1C2,VH,879,S1A_IW_GRDH_1SDV_20250318T224811_20250318T224836_058365_073771_B1C2_VH_UTM_8bit.tif,387.6,dd6004243e3f477892a2f4dc581129b0
Singapore,S1A_IW_GRDH_1SDV_20250318T224811_20250318T224836_058365_073771_B1C2,VV,870,S1A_IW_GRDH_1SDV_20250318T224811_20250318T224836_058365_073771_B1C2_VV_UTM_8bit.tif,439.1,14206152fc6740b79739d40ea53ab7ae
Singapore,S1A_IW_GRDH_1SDV_20250330T224811_20250330T224836_058540_073E75_9F1A,VH,804,S1A_IW_GRDH_1SDV_20250330T224811_20250330T224836_058540_073E75_9F1A_VH_UTM_8bit.tif,388.0,8bc2885de1d34dbb99d819b38f1106b9
Singapore,S1A_IW_GRDH_1SDV_20250330T224811_20250330T224836_058540_073E75_9F1A,VV,791,S1A_IW_GRDH_1SDV_20250330T224811_20250330T224836_058540_073E75_9F1A_VV_UTM_8bit.tif,426.8,aad624e9dc1943acbf21ac7cf748c195
Singapore,S1A_IW_GRDH_1SDV_20250411T224811_20250411T224836_058715_07459E_9525,VH,835,S1A_IW_GRDH_1SDV_20250411T224811_20250411T224836_058715_07459E_9525_VH_UTM_8bit.tif,387.2,f8fff7a4a1c34c9e96868c19230f9874
Singapore,S1A_IW_GRDH_1SDV_20250411T224811_20250411T224836_058715_07459E_9525,VV,863,S1A_IW_GRDH_1SDV_20250411T224811_20250411T224836_058715_07459E_9525_VV_UTM_8bit.tif,423.7,24344b62bce2427eab151b828f83c6ad
Singapore,S1A_IW_GRDH_1SDV_20250423T224811_20250423T224836_058890_074CC9_8953,VH,945,S1A_IW_GRDH_1SDV_20250423T224811_20250423T224836_058890_074CC9_8953_VH_UTM_8bit.tif,387.1,b829e374220e454383cae0d58e9fa8a8
Singapore,S1A_IW_GRDH_1SDV_20250423T224811_20250423T224836_058890_074CC9_8953,VV,944,S1A_IW_GRDH_1SDV_20250423T224811_20250423T224836_058890_074CC9_8953_VV_UTM_8bit.tif,392.3,7a4dde7d99904c62b871ab587c1caf3a
Singapore,S1A_IW_GRDH_1SDV_20250505T224811_20250505T224836_059065_0753C1_B8EA,VH,954,S1A_IW_GRDH_1SDV_20250505T224811_20250505T224836_059065_0753C1_B8EA_VH_UTM_8bit.tif,387.5,5e72ac7bbce94042aaa2f85c377a6a97
Singapore,S1A_IW_GRDH_1SDV_20250505T224811_20250505T224836_059065_0753C1_B8EA,VV,945,S1A_IW_GRDH_1SDV_20250505T224811_20250505T224836_059065_0753C1_B8EA_VV_UTM_8bit.tif,414.1,f2ec4135e67d4681989a067ba9275bd0
Singapore,S1A_IW_GRDH_1SDV_20250609T112534_20250609T112559_059568_076545_1D7F,VH,775,S1A_IW_GRDH_1SDV_20250609T112534_20250609T112559_059568_076545_1D7F_VH_UTM_8bit.tif,403.4,8ffc335addf14723a309681b21c1bc4c
Singapore,S1A_IW_GRDH_1SDV_20250609T112534_20250609T112559_059568_076545_1D7F,VV,751,S1A_IW_GRDH_1SDV_20250609T112534_20250609T112559_059568_076545_1D7F_VV_UTM_8bit.tif,427.0,e30f9e0d6f264a568daf33c19e70a5f0
Singapore,S1A_IW_GRDH_1SDV_20250715T112532_20250715T112557_060093_07776A_62D2,VH,786,S1A_IW_GRDH_1SDV_20250715T112532_20250715T112557_060093_07776A_62D2_VH_UTM_8bit.tif,404.3,993ca4898e9c42998244dbe3afa1d20c
Singapore,S1A_IW_GRDH_1SDV_20250715T112532_20250715T112557_060093_07776A_62D2,VV,788,S1A_IW_GRDH_1SDV_20250715T112532_20250715T112557_060093_07776A_62D2_VV_UTM_8bit.tif,428.7,3db512e7b3b54e0dac369c860e79bd55
Singapore,S1A_IW_GRDH_1SDV_20250821T224808_20250821T224833_060640_078B59_E798,VH,937,S1A_IW_GRDH_1SDV_20250821T224808_20250821T224833_060640_078B59_E798_VH_UTM_8bit.tif,386.4,8ee72c1a17914585a5222d558386cdcc
Singapore,S1A_IW_GRDH_1SDV_20250821T224808_20250821T224833_060640_078B59_E798,VV,953,S1A_IW_GRDH_1SDV_20250821T224808_20250821T224833_060640_078B59_E798_VV_UTM_8bit.tif,409.3,74293c07d0ba45be8a84d454a02e0a18
Singapore,S1A_IW_GRDH_1SDV_20250902T224808_20250902T224833_060815_079241_9713,VH,982,S1A_IW_GRDH_1SDV_20250902T224808_20250902T224833_060815_079241_9713_VH_UTM_8bit.tif,384.8,8f63e902613d4993a9b426d67436d910
Singapore,S1A_IW_GRDH_1SDV_20250902T224808_20250902T224833_060815_079241_9713,VV,981,S1A_IW_GRDH_1SDV_20250902T224808_20250902T224833_060815_079241_9713_VV_UTM_8bit.tif,425.8,b1336f3c80dd4e9fa6aa10b0c79b6fc5
Singapore,S1A_IW_GRDH_1SDV_20250914T224808_20250914T224833_060990_079946_63DA,VH,1001,S1A_IW_GRDH_1SDV_20250914T224808_20250914T224833_060990_079946_63DA_VH_UTM_8bit.tif,387.6,89ece5732eea4e1785a34f3c80395a99
Singapore,S1A_IW_GRDH_1SDV_20250914T224808_20250914T224833_060990_079946_63DA,VV,985,S1A_IW_GRDH_1SDV_20250914T224808_20250914T224833_060990_079946_63DA_VV_UTM_8bit.tif,426.9,739d37839eea4d4ba2c5926cd5c01cf1
Singapore,S1A_IW_GRDH_1SDV_20250926T224808_20250926T224833_061165_07A04B_FD27,VH,961,S1A_IW_GRDH_1SDV_20250926T224808_20250926T224833_061165_07A04B_FD27_VH_UTM_8bit.tif,387.9,cb9aa206dd2c47a59dd88a9c302b4dc2
Singapore,S1A_IW_GRDH_1SDV_20250926T224808_20250926T224833_061165_07A04B_FD27,VV,979,S1A_IW_GRDH_1SDV_20250926T224808_20250926T224833_061165_07A04B_FD27_VV_UTM_8bit.tif,420.3,2f3498840cc84f658ff18085f0da7368
Singapore,S1A_IW_GRDH_1SDV_20251008T224809_20251008T224834_061340_07A75B_C1A5,VH,901,S1A_IW_GRDH_1SDV_20251008T224809_20251008T224834_061340_07A75B_C1A5_VH_UTM_8bit.tif,385.3,174eb3cb351449de946a2242b250f807
Singapore,S1A_IW_GRDH_1SDV_20251008T224809_20251008T224834_061340_07A75B_C1A5,VV,888,S1A_IW_GRDH_1SDV_20251008T224809_20251008T224834_061340_07A75B_C1A5_VV_UTM_8bit.tif,418.1,e28cce40031044bfa252b839dbefd461
Singapore,S1A_IW_GRDH_1SDV_20251020T224808_20251020T224833_061515_07AE62_BC0B,VH,997,S1A_IW_GRDH_1SDV_20251020T224808_20251020T224833_061515_07AE62_BC0B_VH_UTM_8bit.tif,388.5,5bd1d3a0ca454d90b7c24b3e9db847f7
Singapore,S1A_IW_GRDH_1SDV_20251020T224808_20251020T224833_061515_07AE62_BC0B,VV,1010,S1A_IW_GRDH_1SDV_20251020T224808_20251020T224833_061515_07AE62_BC0B_VV_UTM_8bit.tif,438.7,92c28d62d0484a27ad6bd61e68a578a5
Singapore,S1A_IW_GRDH_1SDV_20251101T224808_20251101T224833_061690_07B564_1AD8,VH,939,S1A_IW_GRDH_1SDV_20251101T224808_20251101T224833_061690_07B564_1AD8_VH_UTM_8bit.tif,386.0,cdfd330034804ec99941bf675b438c8b
Singapore,S1A_IW_GRDH_1SDV_20251101T224808_20251101T224833_061690_07B564_1AD8,VV,944,S1A_IW_GRDH_1SDV_20251101T224808_20251101T224833_061690_07B564_1AD8_VV_UTM_8bit.tif,422.8,1c6215df87324ccabb4548dbe5209907
Singapore,S1A_IW_GRDH_1SDV_20251113T224807_20251113T224832_061865_07BC26_8BE5,VH,1059,S1A_IW_GRDH_1SDV_20251113T224807_20251113T224832_061865_07BC26_8BE5_VH_UTM_8bit.tif,387.1,2cc27031c43742ee86c297e7956e6c68
Singapore,S1A_IW_GRDH_1SDV_20251113T224807_20251113T224832_061865_07BC26_8BE5,VV,1052,S1A_IW_GRDH_1SDV_20251113T224807_20251113T224832_061865_07BC26_8BE5_VV_UTM_8bit.tif,424.4,a5b876a7e6c7407a9fffdce0811665d6
Singapore,S1A_IW_GRDH_1SDV_20251125T224806_20251125T224831_062040_07C2F5_5BFA,VH,1017,S1A_IW_GRDH_1SDV_20251125T224806_20251125T224831_062040_07C2F5_5BFA_VH_UTM_8bit.tif,385.9,f671d0ab01224470ae779cb983daefef
Singapore,S1A_IW_GRDH_1SDV_20251125T224806_20251125T224831_062040_07C2F5_5BFA,VV,1021,S1A_IW_GRDH_1SDV_20251125T224806_20251125T224831_062040_07C2F5_5BFA_VV_UTM_8bit.tif,401.8,07dbda548a764d1db4862d6f16d8982d
Singapore,S1A_IW_GRDH_1SDV_20251207T224805_20251207T224830_062215_07C9D3_13F1,VH,993,S1A_IW_GRDH_1SDV_20251207T224805_20251207T224830_062215_07C9D3_13F1_VH_UTM_8bit.tif,386.6,6d14b3a13631410d9efc23a97aa96926
Singapore,S1A_IW_GRDH_1SDV_20251207T224805_20251207T224830_062215_07C9D3_13F1,VV,1002,S1A_IW_GRDH_1SDV_20251207T224805_20251207T224830_062215_07C9D3_13F1_VV_UTM_8bit.tif,440.3,7148f81ea407404d8912f53646a2814b
Singapore,S1A_IW_GRDH_1SDV_20251219T224804_20251219T224829_062390_07D0A3_DC5F,VH,1003,S1A_IW_GRDH_1SDV_20251219T224804_20251219T224829_062390_07D0A3_DC5F_VH_UTM_8bit.tif,386.9,4bff200b87c34a64b0562cb685b15dc1
Singapore,S1A_IW_GRDH_1SDV_20251219T224804_20251219T224829_062390_07D0A3_DC5F,VV,1018,S1A_IW_GRDH_1SDV_20251219T224804_20251219T224829_062390_07D0A3_DC5F_VV_UTM_8bit.tif,434.0,473798d7ff3b4fff959dcf19d9b90b18
Singapore,S1A_IW_GRDH_1SDV_20251231T224803_20251231T224828_062565_07D762_CEEB,VH,1070,S1A_IW_GRDH_1SDV_20251231T224803_20251231T224828_062565_07D762_CEEB_VH_UTM_8bit.tif,385.1,5d1c99e7b0254a76897cded9b96da392
Singapore,S1A_IW_GRDH_1SDV_20251231T224803_20251231T224828_062565_07D762_CEEB,VV,1066,S1A_IW_GRDH_1SDV_20251231T224803_20251231T224828_062565_07D762_CEEB_VV_UTM_8bit.tif,429.1,803da6ff72b24552b5c2d834efb709a2
Sydney Botany,S1A_IW_GRDH_1SDV_20250109T190756_20250109T190821_057371_070FA6_03D6,VH,53,S1A_IW_GRDH_1SDV_20250109T190756_20250109T190821_057371_070FA6_03D6_VH_UTM_8bit.tif,306.2,67932516d89f4aba8f3923bdddcb4e41
Sydney Botany,S1A_IW_GRDH_1SDV_20250109T190756_20250109T190821_057371_070FA6_03D6,VV,50,S1A_IW_GRDH_1SDV_20250109T190756_20250109T190821_057371_070FA6_03D6_VV_UTM_8bit.tif,421.4,beb48efa852b4a99993557af882019c9
Sydney Botany,S1A_IW_GRDH_1SDV_20250214T190754_20250214T190819_057896_07248A_4BF0,VH,24,S1A_IW_GRDH_1SDV_20250214T190754_20250214T190819_057896_07248A_4BF0_VH_UTM_8bit.tif,318.9,504221b7dd284d019ba6b1c5b2a57b16
Sydney Botany,S1A_IW_GRDH_1SDV_20250214T190754_20250214T190819_057896_07248A_4BF0,VV,24,S1A_IW_GRDH_1SDV_20250214T190754_20250214T190819_057896_07248A_4BF0_VV_UTM_8bit.tif,454.6,bcb31bc7a2f54020bb8fa6018bd6f6bb
Sydney Botany,S1A_IW_GRDH_1SDV_20250310T190754_20250310T190819_058246_0732C7_AA66,VH,31,S1A_IW_GRDH_1SDV_20250310T190754_20250310T190819_058246_0732C7_AA66_VH_UTM_8bit.tif,302.5,c7d7d008d72c4afeb3a585b944c2f0c8
Sydney Botany,S1A_IW_GRDH_1SDV_20250310T190754_20250310T190819_058246_0732C7_AA66,VV,25,S1A_IW_GRDH_1SDV_20250310T190754_20250310T190819_058246_0732C7_AA66_VV_UTM_8bit.tif,403.8,1acb741a369f4dfb857e59cd4f854948
Sydney Botany,S1A_IW_GRDH_1SDV_20250509T190755_20250509T190820_059121_0755D9_0C55,VH,37,S1A_IW_GRDH_1SDV_20250509T190755_20250509T190820_059121_0755D9_0C55_VH_UTM_8bit.tif,303.9,9aaa962d58af44d1b971132311ffb894
Sydney Botany,S1A_IW_GRDH_1SDV_20250509T190755_20250509T190820_059121_0755D9_0C55,VV,28,S1A_IW_GRDH_1SDV_20250509T190755_20250509T190820_059121_0755D9_0C55_VV_UTM_8bit.tif,378.8,80ba02fe3d2144d2808ad5dcc6f62a35
Sydney Botany,S1A_IW_GRDH_1SDV_20250521T190754_20250521T190819_059296_075BE6_A716,VH,33,S1A_IW_GRDH_1SDV_20250521T190754_20250521T190819_059296_075BE6_A716_VH_UTM_8bit.tif,318.5,d8565da136a045458495b8b893cd0afa
Sydney Botany,S1A_IW_GRDH_1SDV_20250521T190754_20250521T190819_059296_075BE6_A716,VV,27,S1A_IW_GRDH_1SDV_20250521T190754_20250521T190819_059296_075BE6_A716_VV_UTM_8bit.tif,473.2,beeae347f7e248e2afb3b1edac8a26ea
Sydney Botany,S1A_IW_GRDH_1SDV_20250602T190754_20250602T190819_059471_0761F8_4A83,VH,27,S1A_IW_GRDH_1SDV_20250602T190754_20250602T190819_059471_0761F8_4A83_VH_UTM_8bit.tif,303.6,d4a4c02dc0774799991cd3538658dc8c
Sydney Botany,S1A_IW_GRDH_1SDV_20250602T190754_20250602T190819_059471_0761F8_4A83,VV,25,S1A_IW_GRDH_1SDV_20250602T190754_20250602T190819_059471_0761F8_4A83_VV_UTM_8bit.tif,407.9,e414aac7672e4717a8a3efa58627859f
Sydney Botany,S1A_IW_GRDH_1SDV_20250614T190753_20250614T190818_059646_0767EE_B1E0,VH,16,S1A_IW_GRDH_1SDV_20250614T190753_20250614T190818_059646_0767EE_B1E0_VH_UTM_8bit.tif,303.0,7c21c0b0c52a48679e58c1d91998bb5e
Sydney Botany,S1A_IW_GRDH_1SDV_20250614T190753_20250614T190818_059646_0767EE_B1E0,VV,17,S1A_IW_GRDH_1SDV_20250614T190753_20250614T190818_059646_0767EE_B1E0_VV_UTM_8bit.tif,387.8,f2f5488bc5ea4e048cb9af8a3742ce62
Sydney Botany,S1A_IW_GRDH_1SDV_20250626T190753_20250626T190818_059821_076E01_58B5,VH,25,S1A_IW_GRDH_1SDV_20250626T190753_20250626T190818_059821_076E01_58B5_VH_UTM_8bit.tif,311.6,1ae2afeb8f2941cf863b02e8e67e9ec4
Sydney Botany,S1A_IW_GRDH_1SDV_20250626T190753_20250626T190818_059821_076E01_58B5,VV,22,S1A_IW_GRDH_1SDV_20250626T190753_20250626T190818_059821_076E01_58B5_VV_UTM_8bit.tif,453.5,e0984a395f9f42b99d6676b02b6fd789
Sydney Botany,S1A_IW_GRDH_1SDV_20250708T190752_20250708T190817_059996_07740F_E63A,VH,24,S1A_IW_GRDH_1SDV_20250708T190752_20250708T190817_059996_07740F_E63A_VH_UTM_8bit.tif,314.7,4a61fc3d637a487dab7ad0a2e1ac173d
Sydney Botany,S1A_IW_GRDH_1SDV_20250708T190752_20250708T190817_059996_07740F_E63A,VV,23,S1A_IW_GRDH_1SDV_20250708T190752_20250708T190817_059996_07740F_E63A_VV_UTM_8bit.tif,447.9,456c92a1efba46cea69d3c9118ce4b32
Sydney Botany,S1A_IW_GRDH_1SDV_20250720T190751_20250720T190816_060171_077A13_1559,VH,31,S1A_IW_GRDH_1SDV_20250720T190751_20250720T190816_060171_077A13_1559_VH_UTM_8bit.tif,308.0,82c01cacb23d4bae8d4071596d90c9b6
Sydney Botany,S1A_IW_GRDH_1SDV_20250720T190751_20250720T190816_060171_077A13_1559,VV,39,S1A_IW_GRDH_1SDV_20250720T190751_20250720T190816_060171_077A13_1559_VV_UTM_8bit.tif,448.6,96bffd29e1a34f7188e164a3e83340d7
Sydney Botany,S1A_IW_GRDH_1SDV_20250801T190751_20250801T190816_060346_078019_953E,VH,32,S1A_IW_GRDH_1SDV_20250801T190751_20250801T190816_060346_078019_953E_VH_UTM_8bit.tif,322.4,1add4adb5267499d9dea6347950df9b1
Sydney Botany,S1A_IW_GRDH_1SDV_20250801T190751_20250801T190816_060346_078019_953E,VV,31,S1A_IW_GRDH_1SDV_20250801T190751_20250801T190816_060346_078019_953E_VV_UTM_8bit.tif,471.9,b2994239893d4857898f75ba9f21e248
Sydney Botany,S1A_IW_GRDH_1SDV_20250813T190751_20250813T190816_060521_0786AA_88CA,VH,37,S1A_IW_GRDH_1SDV_20250813T190751_20250813T190816_060521_0786AA_88CA_VH_UTM_8bit.tif,311.3,63f7a9096681469fbcdd7f18b19c56d4
Sydney Botany,S1A_IW_GRDH_1SDV_20250813T190751_20250813T190816_060521_0786AA_88CA,VV,40,S1A_IW_GRDH_1SDV_20250813T190751_20250813T190816_060521_0786AA_88CA_VV_UTM_8bit.tif,428.5,e2191fb4d0fc4c76a3ace466ed2599b2
Sydney Botany,S1A_IW_GRDH_1SDV_20250825T190751_20250825T190816_060696_078D8D_4592,VH,28,S1A_IW_GRDH_1SDV_20250825T190751_20250825T190816_060696_078D8D_4592_VH_UTM_8bit.tif,309.5,bd94244b95e749f2bb5676755c115f77
Sydney Botany,S1A_IW_GRDH_1SDV_20250825T190751_20250825T190816_060696_078D8D_4592,VV,28,S1A_IW_GRDH_1SDV_20250825T190751_20250825T190816_060696_078D8D_4592_VV_UTM_8bit.tif,439.9,154081f15e80471e8b4cfba3694212b2
Sydney Botany,S1A_IW_GRDH_1SDV_20250906T190751_20250906T190816_060871_07947B_EDC3,VH,25,S1A_IW_GRDH_1SDV_20250906T190751_20250906T190816_060871_07947B_EDC3_VH_UTM_8bit.tif,311.5,1d1a9f48487444e581b6717cc29c891d
Sydney Botany,S1A_IW_GRDH_1SDV_20250906T190751_20250906T190816_060871_07947B_EDC3,VV,29,S1A_IW_GRDH_1SDV_20250906T190751_20250906T190816_060871_07947B_EDC3_VV_UTM_8bit.tif,437.9,91e0e511887047979e0542e79ac4bf34
